country,iso3,reporter_code,year,future_year,horizon,flow,annualized_real_export_growth_log,log_initial_exports_constant_2015_usd,oil_export_share,log_gdp_constant_2015_usd,log_population,log_gni_per_capita_constant_2015_usd
Greece,GRC,300,1999,2004,5,Exports,0.04196048412078142,23.50090033739815,0.09249409779742941,25.95333772391251,16.191503906939197,
Greece,GRC,300,1999,2009,10,Exports,0.05641582317372205,23.50090033739815,0.09249409779742941,25.95333772391251,16.191503906939197,
Greece,GRC,300,2000,2001,1,Exports,-0.05162805762146405,23.44644104009716,0.1515929057595851,25.993882819242682,16.19559432532158,
Greece,GRC,300,2000,2005,5,Exports,0.07308446780943427,23.44644104009716,0.1515929057595851,25.993882819242682,16.19559432532158,
Greece,GRC,300,2000,2010,10,Exports,0.0729949889936556,23.44644104009716,0.1515929057595851,25.993882819242682,16.19559432532158,
Greece,GRC,300,2001,2002,1,Exports,-0.018698299727262224,23.394812982475695,0.1134854050837677,26.039338043862802,16.200793169961198,
Greece,GRC,300,2001,2006,5,Exports,0.11371831688620304,23.394812982475695,0.1134854050837677,26.039338043862802,16.200793169961198,
Greece,GRC,300,2001,2011,10,Exports,0.09495633308894469,23.394812982475695,0.1134854050837677,26.039338043862802,16.200793169961198,
Greece,GRC,300,2002,2003,1,Exports,0.25582797443777494,23.376114682748433,0.08574701769030484,26.085105905192933,16.20445883458268,
Greece,GRC,300,2002,2007,5,Exports,0.1340123207990942,23.376114682748433,0.08574701769030484,26.085105905192933,16.20445883458268,
Greece,GRC,300,2002,2012,10,Exports,0.10090995856173741,23.376114682748433,0.08574701769030484,26.085105905192933,16.20445883458268,
Greece,GRC,300,2003,2004,1,Exports,0.07876010081584894,23.631942657186208,0.07010022463960947,26.141456207393073,16.206845266335883,
Greece,GRC,300,2003,2008,5,Exports,0.1364804316117052,23.631942657186208,0.07010022463960947,26.141456207393073,16.206845266335883,
Greece,GRC,300,2003,2013,10,Exports,0.07707646418327414,23.631942657186208,0.07010022463960947,26.141456207393073,16.206845266335883,
Greece,GRC,300,2004,2005,1,Exports,0.10116062114227375,23.710702758002057,0.07050190847007333,26.193838638742186,16.20931940176411,
Greece,GRC,300,2004,2009,5,Exports,0.07087116222666268,23.710702758002057,0.07050190847007333,26.193838638742186,16.20931940176411,
Greece,GRC,300,2004,2014,10,Exports,0.06607418655640025,23.710702758002057,0.07050190847007333,26.193838638742186,16.20931940176411,
Greece,GRC,300,2005,2006,1,Exports,0.1515411877623798,23.81186337914433,0.09664108394195829,26.205604215642182,16.21225189250464,
Greece,GRC,300,2005,2010,5,Exports,0.07290551017787691,23.81186337914433,0.09664108394195829,26.205604215642182,16.21225189250464,
Greece,GRC,300,2005,2015,10,Exports,0.03156122475305203,23.81186337914433,0.09664108394195829,26.205604215642182,16.21225189250464,
Greece,GRC,300,2015,2025,10,Exports,,24.12747562667485,0.3048310441694194,25.994044334256152,16.196988436185933,9.78933730695452
Greece,GRC,300,2016,2026,10,Exports,,24.103696525946503,0.28065171698682956,25.99372633602166,16.192829305903164,9.793945562543486
Greece,GRC,300,2017,2027,10,Exports,,24.145531552831397,0.3509486643511837,26.008350132440185,16.190851473655563,9.806579485192845
Greece,GRC,300,2018,2028,10,Exports,,24.327157987753946,0.3823241306098646,26.028786598807386,16.188822671272973,9.813528459806648
Greece,GRC,300,2019,2029,10,Exports,,24.265534623956956,0.35322342997679995,26.051302997877492,16.187769277345733,9.83843280548418
Greece,GRC,300,2020,2025,5,Exports,,24.164075500919406,0.2491680862174583,25.954833599969444,16.185623356280015,9.751640724606203
Greece,GRC,300,2020,2030,10,Exports,,24.164075500919406,0.2491680862174583,25.954833599969444,16.185623356280015,9.751640724606203
Greece,GRC,300,2021,2026,5,Exports,,24.441345722742884,0.31422546684187536,26.037836517526156,16.17345533138016,9.835455079124815
Greece,GRC,300,2021,2031,10,Exports,,24.441345722742884,0.31422546684187536,26.037836517526156,16.17345533138016,9.835455079124815
Greece,GRC,300,2022,2027,5,Exports,,24.618270341841086,0.39057641069077875,26.0915856590071,16.160856436807453,9.895484083232345
Greece,GRC,300,2022,2032,10,Exports,,24.618270341841086,0.39057641069077875,26.0915856590071,16.160856436807453,9.895484083232345
Greece,GRC,300,2023,2028,5,Exports,,24.57651936421944,0.33071963713481534,26.112719863282262,16.15802294135018,9.939660076529533
Greece,GRC,300,2023,2033,10,Exports,,24.57651936421944,0.33071963713481534,26.112719863282262,16.15802294135018,9.939660076529533
Greece,GRC,300,2024,2025,1,Exports,,24.511682452308992,0.31193499848629946,26.133370898598752,16.15780989615078,9.96821318524447
Greece,GRC,300,2024,2029,5,Exports,,24.511682452308992,0.31193499848629946,26.133370898598752,16.15780989615078,9.96821318524447
Greece,GRC,300,2024,2034,10,Exports,,24.511682452308992,0.31193499848629946,26.133370898598752,16.15780989615078,9.96821318524447
Guyana,GUY,328,1997,1998,1,Exports,-0.07790957300879597,20.51839407268858,3.7299306419397133e-06,21.780975081433606,13.544023305301273,
Guyana,GUY,328,1997,2002,5,Exports,-0.05384360167438516,20.51839407268858,3.7299306419397133e-06,21.780975081433606,13.544023305301273,
Guyana,GUY,328,1997,2007,10,Exports,0.016142775983928458,20.51839407268858,3.7299306419397133e-06,21.780975081433606,13.544023305301273,
Guyana,GUY,328,1998,1999,1,Exports,-0.07019573936761603,20.440484499679783,0.0004226576393374642,21.764041468758872,13.545781036459266,
Guyana,GUY,328,1998,2003,5,Exports,-0.04102068146065392,20.440484499679783,0.0004226576393374642,21.764041468758872,13.545781036459266,
Guyana,GUY,328,1998,2008,10,Exports,0.02765939053915929,20.440484499679783,0.0004226576393374642,21.764041468758872,13.545781036459266,
Guyana,GUY,328,1999,2000,1,Exports,0.07031147834318574,20.370288760312167,3.621656636170816e-05,21.793213320446768,13.546955067347964,
Guyana,GUY,328,1999,2004,5,Exports,-0.0038854604615103485,20.370288760312167,3.621656636170816e-05,21.793213320446768,13.546955067347964,
Guyana,GUY,328,1999,2009,10,Exports,0.028888638688640354,20.370288760312167,3.621656636170816e-05,21.793213320446768,13.546955067347964,
Guyana,GUY,328,2000,2001,1,Exports,-0.10132984079766061,20.440600238655353,3.727305243342059e-05,21.779481429081528,13.547411480848202,
Guyana,GUY,328,2000,2005,5,Exports,-0.018921347837236625,20.440600238655353,3.727305243342059e-05,21.779481429081528,13.547411480848202,
Guyana,GUY,328,2000,2010,10,Exports,0.03398084873459197,20.440600238655353,3.727305243342059e-05,21.779481429081528,13.547411480848202,
Guyana,GUY,328,2001,2002,1,Exports,-0.0900943335410389,20.339270397857693,0.00010461411572138477,21.8020207167282,13.5469472188758,
Guyana,GUY,328,2001,2006,5,Exports,0.00727094285222094,20.339270397857693,0.00010461411572138477,21.8020207167282,13.5469472188758,
Guyana,GUY,328,2001,2011,10,Exports,0.06896235933098857,20.339270397857693,0.00010461411572138477,21.8020207167282,13.5469472188758,
Guyana,GUY,328,2002,2003,1,Exports,-0.013794971940139789,20.249176064316654,3.069063250011158e-05,21.813283324406946,13.545867466996013,
Guyana,GUY,328,2002,2007,5,Exports,0.08612915364224208,20.249176064316654,3.069063250011158e-05,21.813283324406946,13.545867466996013,
Guyana,GUY,328,2002,2012,10,Exports,0.09125704522352614,20.249176064316654,3.069063250011158e-05,21.813283324406946,13.545867466996013,
Guyana,GUY,328,2003,2004,1,Exports,0.11548036562810182,20.235381092376514,0.00017660404254883757,21.80694100044037,13.545145673721107,
Guyana,GUY,328,2003,2008,5,Exports,0.09633946253897249,20.235381092376514,0.00017660404254883757,21.80694100044037,13.545145673721107,
Guyana,GUY,328,2003,2013,10,Exports,0.091517842286855,20.235381092376514,0.00017660404254883757,21.80694100044037,13.545145673721107,
Guyana,GUY,328,2004,2005,1,Exports,-0.004867958535445638,20.350861458004616,0.0001888684897634083,21.822453576950647,13.544250240697151,
Guyana,GUY,328,2004,2009,5,Exports,0.06166273783879106,20.350861458004616,0.0001888684897634083,21.822453576950647,13.544250240697151,
Guyana,GUY,328,2004,2014,10,Exports,0.0624798801078736,20.350861458004616,0.0001888684897634083,21.822453576950647,13.544250240697151,
Guyana,GUY,328,2005,2006,1,Exports,0.029631612649627215,20.34599349946917,7.67369355532066e-05,21.80275117716235,13.54227562125938,
Guyana,GUY,328,2005,2010,5,Exports,0.08688304530642058,20.34599349946917,7.67369355532066e-05,21.80275117716235,13.54227562125938,
Guyana,GUY,328,2005,2015,10,Exports,0.061804073722310095,20.34599349946917,7.67369355532066e-05,21.80275117716235,13.54227562125938,
Guyana,GUY,328,2006,2007,1,Exports,0.30419672040906676,20.375625112118797,2.1940094185598794e-05,21.852774954857917,13.53971225959048,
Guyana,GUY,328,2006,2011,5,Exports,0.1306537758097562,20.375625112118797,2.1940094185598794e-05,21.852774954857917,13.53971225959048,
Guyana,GUY,328,2006,2016,10,Exports,0.07968443965349614,20.375625112118797,2.1940094185598794e-05,21.852774954857917,13.53971225959048,
Guyana,GUY,328,2007,2008,1,Exports,0.037256572543512334,20.679821832527864,0.00013712010047834728,21.922219262677515,13.536934896008594,
Guyana,GUY,328,2007,2012,5,Exports,0.0963849368048102,20.679821832527864,0.00013712010047834728,21.922219262677515,13.536934896008594,
Guyana,GUY,328,2007,2017,10,Exports,0.06846028176541878,20.679821832527864,0.00013712010047834728,21.922219262677515,13.536934896008594,
Guyana,GUY,328,2008,2009,1,Exports,-0.05790325787280537,20.717078405071376,1.2242927182129853e-05,21.93961923626369,13.533951037713177,
Guyana,GUY,328,2008,2013,5,Exports,0.08669622203473751,20.717078405071376,1.2242927182129853e-05,21.93961923626369,13.533951037713177,
Guyana,GUY,328,2008,2018,10,Exports,0.03634754492201999,20.717078405071376,1.2242927182129853e-05,21.93961923626369,13.533951037713177,
Guyana,GUY,328,2009,2010,1,Exports,0.12123357880270191,20.65917514719857,4.379690947614421e-05,21.97509745957029,13.530616595120128,
Guyana,GUY,328,2009,2014,5,Exports,0.06329702237695614,20.65917514719857,4.379690947614421e-05,21.97509745957029,13.530616595120128,
Guyana,GUY,328,2009,2019,10,Exports,0.0481136705628721,20.65917514719857,4.379690947614421e-05,21.97509745957029,13.530616595120128,
Guyana,GUY,328,2010,2011,1,Exports,0.24848526516630542,20.780408726001273,4.909292189465115e-06,22.015648456747265,13.526835993154855,
Guyana,GUY,328,2010,2015,5,Exports,0.036725102138199614,20.780408726001273,4.909292189465115e-06,22.015648456747265,13.526835993154855,
Guyana,GUY,328,2010,2020,10,Exports,0.16045771593994046,20.780408726001273,4.909292189465115e-06,22.015648456747265,13.526835993154855,
Guyana,GUY,328,2011,2012,1,Exports,0.13285252538433667,21.02889399116758,2.468928287218807e-06,22.066305938873935,13.522685951990812,
Guyana,GUY,328,2011,2016,5,Exports,0.02871510349723607,21.02889399116758,2.468928287218807e-06,22.066305938873935,13.522685951990812,
Guyana,GUY,328,2011,2021,10,Exports,0.18292994547150307,21.02889399116758,2.468928287218807e-06,22.066305938873935,13.522685951990812,
Guyana,GUY,328,2012,2013,1,Exports,-0.01118700130685113,21.161746516551915,5.0832102853673995e-06,22.117724366326463,13.522866863665536,
Guyana,GUY,328,2012,2017,5,Exports,0.040535626726027375,21.161746516551915,5.0832102853673995e-06,22.117724366326463,13.522866863665536,
Guyana,GUY,328,2012,2022,10,Exports,0.25797727054276187,21.161746516551915,5.0832102853673995e-06,22.117724366326463,13.522866863665536,
Guyana,GUY,328,2013,2014,1,Exports,-0.1748992561617122,21.150559515245064,1.42804180626728e-05,22.153606670239277,13.5278564851205,
Guyana,GUY,328,2013,2018,5,Exports,-0.014001132190697518,21.150559515245064,1.42804180626728e-05,22.153606670239277,13.5278564851205,
Guyana,GUY,328,2013,2023,10,Exports,0.18188309623834406,21.150559515245064,1.42804180626728e-05,22.153606670239277,13.5278564851205,
Guyana,GUY,328,2014,2015,1,Exports,-0.011626022391080681,20.97566025908335,4.375452933268128e-06,22.1703309805541,13.533451314406328,
Guyana,GUY,328,2014,2019,5,Exports,0.032930318748788066,20.97566025908335,4.375452933268128e-06,22.1703309805541,13.533451314406328,
Guyana,GUY,328,2014,2024,10,Exports,0.26992776859709267,20.97566025908335,4.375452933268128e-06,22.1703309805541,13.533451314406328,
Guyana,GUY,328,2015,2025,10,Exports,,20.96403423669227,8.236541653885544e-05,22.177181507923553,13.539468477193392,8.64346768442655
Guyana,GUY,328,2016,2017,1,Exports,0.19195514152829318,21.17246950865376,0.0009890133373825546,22.21454912307186,13.545731270034043,
Guyana,GUY,328,2016,2021,5,Exports,0.3371447874457701,21.17246950865376,0.0009890133373825546,22.21454912307186,13.545731270034043,
Guyana,GUY,328,2016,2026,10,Exports,,21.17246950865376,0.0009890133373825546,22.21454912307186,13.545731270034043,
Guyana,GUY,328,2017,2018,1,Exports,-0.2838707958904756,21.364424650182052,0.00021906746264812227,22.251213605943995,13.552168515627764,
Guyana,GUY,328,2017,2022,5,Exports,0.47541891435949635,21.364424650182052,0.00021906746264812227,22.251213605943995,13.552168515627764,
Guyana,GUY,328,2017,2027,10,Exports,,21.364424650182052,0.00021906746264812227,22.251213605943995,13.552168515627764,
Guyana,GUY,328,2018,2019,1,Exports,0.05975799853571573,21.080553854291576,0.0005525321585421446,22.294664904506575,13.581755907537625,
Guyana,GUY,328,2018,2023,5,Exports,0.37776732466738566,21.080553854291576,0.0005525321585421446,22.294664904506575,13.581755907537625,
Guyana,GUY,328,2018,2028,10,Exports,,21.080553854291576,0.0005525321585421446,22.294664904506575,13.581755907537625,
Guyana,GUY,328,2019,2020,1,Exports,1.2446740325733856,21.140311852827292,0.0007110665873814117,22.34680981650078,13.601902647570851,
Guyana,GUY,328,2019,2024,5,Exports,0.5069252184453973,21.140311852827292,0.0007110665873814117,22.34680981650078,13.601902647570851,
Guyana,GUY,328,2019,2029,10,Exports,,21.140311852827292,0.0007110665873814117,22.34680981650078,13.601902647570851,
Guyana,GUY,328,2020,2021,1,Exports,0.47320756048193147,22.384985885400678,0.4101307107465466,22.707832855775223,13.601674804390363,
Guyana,GUY,328,2020,2025,5,Exports,,22.384985885400678,0.4101307107465466,22.707832855775223,13.601674804390363,
Guyana,GUY,328,2020,2030,10,Exports,,22.384985885400678,0.4101307107465466,22.707832855775223,13.601674804390363,
Guyana,GUY,328,2021,2022,1,Exports,0.8833257760969246,22.85819344588261,0.6839292623504024,22.890654267261354,13.611534628451356,
Guyana,GUY,328,2021,2026,5,Exports,,22.85819344588261,0.6839292623504024,22.890654267261354,13.611534628451356,
Guyana,GUY,328,2021,2031,10,Exports,,22.85819344588261,0.6839292623504024,22.890654267261354,13.611534628451356,
Guyana,GUY,328,2022,2023,1,Exports,-0.7721287443510292,23.741519221979534,0.8737911332073964,23.38128514918107,13.619053970662327,
Guyana,GUY,328,2022,2027,5,Exports,,23.741519221979534,0.8737911332073964,23.38128514918107,13.619053970662327,
Guyana,GUY,328,2022,2032,10,Exports,,23.741519221979534,0.8737911332073964,23.38128514918107,13.619053970662327,
Guyana,GUY,328,2023,2024,1,Exports,0.7055474674257738,22.969390477628504,0.6774624080298207,23.672423824062466,13.624777321985327,
Guyana,GUY,328,2023,2028,5,Exports,,22.969390477628504,0.6774624080298207,23.672423824062466,13.624777321985327,
Guyana,GUY,328,2023,2033,10,Exports,,22.969390477628504,0.6774624080298207,23.672423824062466,13.624777321985327,
Guyana,GUY,328,2024,2025,1,Exports,,23.67493794505428,0.8111253869651381,24.035811363652936,13.630489761498435,
Guyana,GUY,328,2024,2029,5,Exports,,23.67493794505428,0.8111253869651381,24.035811363652936,13.630489761498435,
Guyana,GUY,328,2024,2034,10,Exports,,23.67493794505428,0.8111253869651381,24.035811363652936,13.630489761498435,
Guyana,GUY,328,2025,2026,1,Exports,,,0.7556421254634718,,,
Guyana,GUY,328,2025,2030,5,Exports,,,0.7556421254634718,,,
Guyana,GUY,328,2025,2035,10,Exports,,,0.7556421254634718,,,
"China, Hong Kong SAR",HKG,344,2015,2025,10,Exports,,27.037067712250753,0.0014314314706874824,26.457854305361035,15.802192414561189,10.67399604892289
"China, Hong Kong SAR",HKG,344,2016,2026,10,Exports,,27.034904921921214,0.0010130305511378982,26.479375346172244,15.808386078014513,10.69939165883121
"China, Hong Kong SAR",HKG,344,2017,2027,10,Exports,,27.09087076834398,0.001070800092105465,26.516633665342226,15.816071216790663,10.747261060704684
"China, Hong Kong SAR",HKG,344,2018,2028,10,Exports,,27.101865498755494,0.001199897705221219,26.544705454417123,15.82407352276034,10.774040965789837
"China, Hong Kong SAR",HKG,344,2019,2029,10,Exports,,27.026245076546243,0.0011707389319620728,26.52783956155909,15.831466357473571,10.749273993066225
"China, Hong Kong SAR",HKG,344,2020,2025,5,Exports,,27.048368638856953,0.0008615263054543704,26.460151508494143,15.827877030854541,10.69327748329573
"China, Hong Kong SAR",HKG,344,2020,2030,10,Exports,,27.048368638856953,0.0008615263054543704,26.460151508494143,15.827877030854541,10.69327748329573
"China, Hong Kong SAR",HKG,344,2021,2026,5,Exports,,27.201197682827853,0.000952283591800948,26.522698461126954,15.81875926336306,10.787348527217276
"China, Hong Kong SAR",HKG,344,2021,2031,10,Exports,,27.201197682827853,0.000952283591800948,26.522698461126954,15.81875926336306,10.787348527217276
