country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,product_definition,product_definition_label,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,product_count,total_net_growth_2024_usd,total_positive_expansion_2024_usd,positive_expansion_share,net_growth_share,least_traded_base_share_cutoff
Botswana,BWA,72,2002,2003,2012,2013,2002-2003,2012-2013,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),269564926.38130486,1703078340.6923637,1433513414.311059,1433513414.311059,503,4326376238.963947,5031253590.530992,0.28492171752363765,0.3313427531800488,0.1
Botswana,BWA,72,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,27071569.31914164,1180237168.557888,1153165599.2387464,1154172809.6235516,122,76060489.98610353,1652062265.136726,0.6986254900798375,15.161164481709664,0.1
Botswana,BWA,72,2003,2004,2008,2009,2003-2004,2008-2009,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),366329648.5607041,2017056849.9874144,1650727201.4267106,1650727201.4267106,607,76060489.98610353,1652062265.136726,0.9991918805131084,21.702821027425713,0.1
Botswana,BWA,72,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,25546701.055548687,826561904.0731282,801015203.0175796,801575655.3997005,115,4854341907.169336,5776386119.926002,0.13876767216696537,0.16501005045288775,0.1
Botswana,BWA,72,2003,2004,2013,2014,2003-2004,2013-2014,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),317723630.5515615,1561634005.2978363,1243910374.7462752,1243910374.7462752,527,4854341907.169336,5776386119.926002,0.21534404884315633,0.2562469637561282,0.1
Botswana,BWA,72,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,8577988.960152347,744521784.0204954,735943795.0603429,736605928.0216376,106,-461484740.59025294,1334550670.112663,0.551950513770641,-1.594730508573368,0.1
Botswana,BWA,72,2004,2005,2009,2010,2004-2005,2009-2010,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),338625514.1342681,1612632548.1255307,1274007033.9912624,1274007033.9912624,564,-461484740.59025294,1334550670.112663,0.9546336924649781,-2.7606699028916295,0.1
Botswana,BWA,72,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,10915011.43224208,473189633.19043297,462274621.7581907,464434290.9412841,95,3406423625.657272,4473509848.065906,0.10381877020838111,0.13570673308989703,0.1
Botswana,BWA,72,2004,2005,2014,2015,2004-2005,2014-2015,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),292274687.3253741,1300019986.4235864,1007745299.0982122,1007745299.0982122,495,3406423625.657272,4473509848.065906,0.22526949382572717,0.2958367513388083,0.1
Botswana,BWA,72,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5394143.38446318,642355946.9332137,636961803.5487505,637462467.0178088,90,548453926.6601248,1611518760.7617664,0.3955662711096703,1.161377050261277,0.1
Botswana,BWA,72,2005,2006,2010,2011,2005-2006,2010-2011,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),453968405.41887045,1778551714.1603973,1324583308.7415268,1324583308.7415268,603,548453926.6601248,1611518760.7617664,0.8219471848502683,2.4151222998944215,0.1
Botswana,BWA,72,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4005626.8130064523,381981714.50518906,377976087.6921826,378603441.6802679,77,2003112588.3143437,3244243620.179089,0.11670006510157463,0.1886943798851848,0.1
Botswana,BWA,72,2005,2006,2015,2016,2005-2006,2015-2016,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),232016183.84396648,989169657.3313475,757153473.487381,757153473.487381,455,2003112588.3143437,3244243620.179089,0.23338366723692117,0.3779884754878105,0.1
Botswana,BWA,72,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,567393340.1182352,566941075.2067028,-452264.91153244255,44498774.70148436,101,1494025008.765875,2483308104.245775,0.01791915172563713,-0.0003027157570180379,0.1
Botswana,BWA,72,2006,2007,2011,2012,2006-2007,2011-2012,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),363290519.6870235,1097184118.4524043,733893598.7653809,733893598.7653809,597,1494025008.765875,2483308104.245775,0.2955306260671498,0.49121908566417277,0.1
Botswana,BWA,72,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3706060.126273904,23057619.72675557,19351559.60048167,19635432.48964168,65,1404027588.7974663,3041689997.564294,0.006455435138151891,0.013782891272853166,0.1
Botswana,BWA,72,2006,2007,2016,2017,2006-2007,2016-2017,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),200405929.6381446,550078303.5193472,349672373.88120246,349672373.88120246,482,1404027588.7974663,3041689997.564294,0.11495989866199743,0.24904950349351246,0.1
Botswana,BWA,72,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5566128.9309846135,29714507.11117292,24148378.180188306,25153199.63136986,86,2538862120.190146,3788838638.148171,0.0066387624371524335,0.009511496503945529,0.1
Botswana,BWA,72,2007,2008,2012,2013,2007-2008,2012-2013,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),269284512.6118349,731079978.5862765,461795465.9744417,461795465.9744417,483,2538862120.190146,3788838638.148171,0.1218831177777865,0.18189072273836435,0.1
Botswana,BWA,72,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7780184.919399293,27841657.96738371,20061473.047984414,24188921.482262935,75,715686811.0292523,2843447484.4442835,0.008506899323653365,0.028031078313617883,0.1
Botswana,BWA,72,2007,2008,2017,2018,2007-2008,2017-2018,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),145237292.82214198,469111877.01993906,323874584.197797,323874584.197797,440,715686811.0292523,2843447484.4442835,0.11390208047436272,0.45253675100149254,0.1
Botswana,BWA,72,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4907266.796193918,25369096.252610587,20461829.45641667,20797706.217845827,59,4778281417.183232,5649207786.156417,0.003681526154660365,0.004282257085745023,0.1
Botswana,BWA,72,2008,2009,2013,2014,2008-2009,2013-2014,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),257878728.58568707,557314898.8776557,299436170.2919686,299436170.2919686,420,4778281417.183232,5649207786.156417,0.05300498434944232,0.06266608099204093,0.1
Botswana,BWA,72,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4916605.582819799,34167178.76161039,29250573.17879059,30018394.038053367,57,1406638732.8021307,3099661722.3124127,0.00968440969605516,0.02079465928008483,0.1
Botswana,BWA,72,2008,2009,2018,2019,2008-2009,2018-2019,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),124044337.5529775,370884725.1442489,246840387.59127134,246840387.59127134,341,1406638732.8021307,3099661722.3124127,0.07963462135704384,0.1754824332894251,0.1
Botswana,BWA,72,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4092800.049404373,15039626.027869431,10946825.97846506,11626844.398497956,52,3867908366.2475257,4626871681.861868,0.00251289536385398,0.002830166834868735,0.1
Botswana,BWA,72,2009,2010,2014,2015,2009-2010,2014-2015,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),181629793.48975033,386462515.23523974,204832721.74548948,204832721.74548948,418,3867908366.2475257,4626871681.861868,0.04427024041934617,0.05295697373105278,0.1
Botswana,BWA,72,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1827800.4033395702,47087091.64213761,45259291.23879804,45419322.891567335,37,160892464.176028,1637288368.314089,0.027740576290989884,0.28130149830560797,0.1
Botswana,BWA,72,2009,2010,2019,2020,2009-2010,2019-2020,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),88494485.04732963,210682762.0053605,122188276.95803091,122188276.95803091,263,160892464.176028,1637288368.314089,0.07462844012252272,0.7594406461718933,0.1
Botswana,BWA,72,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3489079.1798235294,10433345.167542234,6944265.987718706,7945883.412453185,46,1454658661.6542184,2395006663.8591876,0.0033176873920048333,0.004773811321359596,0.1
Botswana,BWA,72,2010,2011,2015,2016,2010-2011,2015-2016,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),158367779.23567623,254351152.62087095,95983373.38519476,95983373.38519476,351,1454658661.6542184,2395006663.8591876,0.040076453578852346,0.06598343371911301,0.1
Botswana,BWA,72,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,8654044.20663168,85669730.12358338,77015685.9169517,77174414.15138519,29,-343700154.3176458,1128421681.0211868,0.06839146699268019,-0.22407812434606655,0.1
Botswana,BWA,72,2010,2011,2020,2021,2010-2011,2020-2021,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),102781803.3966228,264523436.31284183,161741632.91621906,161741632.91621906,253,-343700154.3176458,1128421681.0211868,0.143334389649309,-0.4705893520395057,0.1
Botswana,BWA,72,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1755914.5669683171,10171288.073623717,8415373.506655399,8840319.571488988,32,-89997419.96841007,1093216939.7275343,0.008086519015788657,-0.0935068306359146,0.1
Botswana,BWA,72,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),172413827.78205183,258317674.29256332,85903846.51051146,85903846.51051146,339,-89997419.96841007,1093216939.7275343,0.07857895664507497,-0.9545145465354952,0.1
Botswana,BWA,72,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,1325416.494655513,29901727.02043731,28576310.525781795,28576310.525781795,41,303955557.1834085,1634559812.6092854,0.017482572558886526,0.09401476581176205,0.1
Botswana,BWA,72,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),83205519.21179093,288712178.48778236,205506659.27599144,205506659.27599144,260,303955557.1834085,1634559812.6092854,0.12572599527449316,0.6761075901368948,0.1
Botswana,BWA,72,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3882008.978479421,34502142.86881962,30620133.8903402,30911946.233673796,61,-1823175309.1608949,158267110.13984418,0.19531503548880197,-0.016794947658891304,0.1
Botswana,BWA,72,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),227845574.8548602,377782740.64380956,149937165.78894928,149937165.78894928,397,-1823175309.1608949,158267110.13984418,0.9473678116474447,-0.08223957676234489,0.1
Botswana,BWA,72,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,3621570.9590987065,41684566.78260428,38062995.82350557,38801600.827141166,61,-2312783956.9052234,568498579.1495924,0.06825276658594967,-0.016457652998613122,0.1
Botswana,BWA,72,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),190358556.19067872,468536833.3537256,278178277.16304684,278178277.16304684,317,-2312783956.9052234,568498579.1495924,0.4893209717061547,-0.12027853977994644,0.1
Botswana,BWA,72,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,5537276.142547009,31604918.45292238,26067642.310375378,26852178.794176172,49,-3371642684.3811016,140581842.19856623,0.1910074471513081,-0.007731436795225041,0.1
Botswana,BWA,72,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),200505163.3876114,339882690.71047896,139377527.3228676,139377527.3228676,395,-3371642684.3811016,140581842.19856623,0.9914333540031608,-0.0413381666949835,0.1
Botswana,BWA,72,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,2193879.441459261,15205073.796750842,13011194.355291583,13517069.109365324,39,-3707015902.071499,89635123.50281498,0.15080103179576498,-0.0035098836096227326,0.1
Botswana,BWA,72,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),89190552.8804257,178463037.28233752,89272484.4019118,89272484.4019118,305,-3707015902.071499,89635123.50281498,0.9959542745440431,-0.02408203438027495,0.1
Botswana,BWA,72,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,38310526.402848095,162102412.96261936,123791886.55977125,125364038.33609265,35,-1798358815.9718647,203965075.16265166,0.6146348252813443,-0.06883603286526106,0.1
Botswana,BWA,72,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),222489793.55256563,423448569.0344982,200958775.48193252,200958775.48193252,313,-1798358815.9718647,203965075.16265166,0.985260713490671,-0.11174565036584808,0.1
Botswana,BWA,72,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,7141821.642277064,352223325.5679135,345081503.9256364,346683514.4568643,58,393952977.15181804,786259591.53673,0.4409275488509815,0.8759459223293343,0.1
Botswana,BWA,72,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,bottom_10pct_low_base_growth,Low-base product growth (bottom 10% of base-window exports),332217103.8599072,818433031.7497337,486215927.8898265,486215927.8898265,367,393952977.15181804,786259591.53673,0.6183910926155143,1.2341978766223487,0.1
Botswana,BWA,72,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,persistent_new_product,Persistent new HS4 products,4117751.5445851665,35063696.01550318,30945944.470918015,31559866.377528705,64,-489608647.7443276,674159811.2640823,0.046813627644686245,-0.0632054695387609,0.1
